ID,Severity,Start_Lat,Start_Lng,State,Zipcode,Timezone,Temperature(F),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-351124,2,34.034389000000004,-118.17771,CA,90063,US/Pacific,45.0,10.0,0.0,0.0,Fair
A-208745,4,33.35583,-86.65106,AL,35043,US/Central,73.9,10.0,4.6,0.02,Light Rain
A-947970,2,30.41538,-91.073319,LA,70809-2752,US/Central,73.0,10.0,9.0,0.0,Fair
A-1977575,2,35.121446,-85.105682,TN,37363-8762,US/Eastern,50.0,10.0,9.0,0.0,Partly Cloudy
A-1894872,4,35.63457000000001,-91.501074,AR,72571,US/Central,60.0,8.0,3.0,0.03,Light Rain
A-2810326,3,42.2556,-73.751712,NY,12534-3439,US/Eastern,75.0,10.0,3.0,0.0,Fair
A-860417,2,40.650107,-75.411005,PA,18017,US/Eastern,50.0,5.0,5.0,0.0,Cloudy
A-2043839,2,34.031513000000004,-118.219832,CA,90023,US/Pacific,63.0,10.0,3.0,0.0,Fair
A-1602931,2,38.760551,-77.735447,VA,20187-9328,US/Eastern,39.0,10.0,3.0,0.0,Fair
A-2315353,2,34.00377,-118.2812,CA,90037-2608,US/Pacific,68.0,10.0,0.0,0.0,Partly Cloudy
A-1360288,2,34.053044,-118.228279,CA,90033,US/Pacific,65.0,9.0,0.0,0.0,Cloudy
A-2829813,2,43.73395900000001,-123.196512,OR,97424,US/Pacific,87.0,10.0,6.0,0.0,Fair
A-1423575,2,40.755254,-73.89941800000003,NY,11377,US/Eastern,44.0,10.0,16.0,0.0,Fair
A-2812520,2,25.89613,-80.37898,FL,33018,US/Eastern,80.0,10.0,7.0,0.0,Partly Cloudy
A-2153599,4,39.7128,-83.87677,OH,45385-9412,US/Eastern,79.0,10.0,3.0,0.0,Partly Cloudy
A-382988,2,25.699401,-80.382109,FL,33173,US/Eastern,77.0,10.0,3.0,0.0,Cloudy
A-2454042,2,33.987054,-117.881507,CA,91748,US/Pacific,70.0,10.0,7.0,0.0,Fair
A-1636936,2,43.120779,-77.61859399999999,NY,14620-4236,US/Eastern,20.0,10.0,3.0,0.0,Cloudy
A-964591,2,40.872485,-78.332514,PA,16666-9244,US/Eastern,29.0,10.0,13.0,0.0,Cloudy
A-1708524,2,38.720332,-77.20974,VA,22079,US/Eastern,26.0,10.0,14.0,0.0,Cloudy
A-2677141,2,37.40503,-121.90992,CA,95035,US/Pacific,55.0,10.0,4.6,0.0,Mostly Cloudy
A-1563453,2,25.863527,-80.209735,FL,33150-1805,US/Eastern,72.0,10.0,14.0,0.0,Fair
A-1321161,2,41.186149,-111.97128700000002,UT,84403,US/Mountain,44.0,10.0,3.0,0.0,Fair
A-767931,2,39.338772,-119.806824,NV,89704,US/Pacific,25.0,4.0,0.0,0.0,Light Snow
A-1439096,2,33.348996,-111.971777,AZ,85284,US/Mountain,67.0,10.0,3.0,0.0,Mostly Cloudy
A-1308140,2,39.873012,-75.29489699999998,PA,19029,US/Eastern,68.0,10.0,9.0,0.0,Mostly Cloudy
A-432669,2,25.706672,-80.286521,FL,33143,US/Eastern,81.0,10.0,3.0,0.0,Mostly Cloudy
A-1223791,2,32.693873,-117.085135,CA,92114,US/Pacific,72.0,10.0,7.0,0.0,Fair
A-895079,2,37.68660300000001,-121.056936,CA,95356,US/Pacific,51.0,5.0,8.0,0.01,Light Rain
A-1586383,2,40.663392,-73.998356,NY,11232,US/Eastern,33.0,2.0,6.0,0.0,Fog
A-1103222,2,28.334042,-81.479736,FL,34746-5503,US/Eastern,80.0,10.0,10.0,0.0,Mostly Cloudy
A-520895,2,34.172288,-118.516349,CA,91316-1718,US/Pacific,52.0,10.0,3.0,0.0,Fair
A-963258,2,29.737343,-95.367707,TX,77004,US/Central,78.0,10.0,5.0,0.0,Partly Cloudy
A-1144735,2,27.381662,-82.538697,FL,34234,US/Eastern,75.0,10.0,6.0,0.0,Mostly Cloudy
A-1517802,2,43.952125,-92.069882,MN,55972,US/Central,27.0,0.5,5.0,0.0,Snow
A-1837859,2,29.9793,-90.059426,LA,70119,US/Pacific,52.0,10.0,9.0,0.0,Cloudy
A-1953549,2,30.596616,-88.164688,AL,36619,US/Central,70.0,10.0,8.0,0.0,Fair
A-2344840,2,40.82512,-74.44185,NJ,07927,US/Eastern,48.0,7.0,7.0,0.0,Cloudy
A-1213517,2,33.906721999999995,-117.88186,CA,92835,US/Pacific,59.0,10.0,5.0,0.0,Mostly Cloudy
A-2484339,2,34.106794,-117.890246,CA,91722-1819,US/Pacific,96.0,10.0,6.0,0.0,Fair
A-240533,2,39.28875,-111.251474,UT,84528,US/Mountain,37.0,10.0,3.0,0.0,Fair
A-284079,2,47.084563,-104.521469,MT,59330,US/Mountain,33.0,1.0,21.0,0.07,Light Snow / Windy
A-2844219,2,43.80819,-123.04132,OR,97424,US/Pacific,63.0,9.0,8.0,0.08,Light Rain
A-1762254,2,45.51332100000001,-92.993141,MN,55056,US/Central,20.0,10.0,7.0,0.0,Cloudy
A-1988742,2,25.942426,-80.30569799999998,FL,33015,US/Eastern,72.0,10.0,14.0,0.0,Partly Cloudy
A-1550511,2,37.975588,-122.064913,CA,94523,US/Pacific,47.0,10.0,3.0,0.0,Fair
A-1201171,2,36.196399,-119.600311,CA,93230,US/Pacific,51.0,0.75,0.0,0.0,Fog
A-1321469,2,42.817197,-73.76755899999998,NY,12065,US/Eastern,70.0,15.0,0.0,0.0,Fair
A-417666,2,34.498969,-118.625704,CA,91384,US/Pacific,52.0,10.0,8.0,0.0,Partly Cloudy
A-2433494,2,44.26208,-121.14533,OR,97756,US/Pacific,45.0,10.0,3.0,0.0,Fair
A-1165173,2,34.871684,-82.410566,SC,29609-5253,US/Eastern,73.0,10.0,12.0,0.0,Partly Cloudy
A-2170081,2,37.63914000000001,-121.007,CA,95354,US/Pacific,76.0,10.0,25.0,0.0,Fair / Windy
A-2448861,2,34.08913,-118.237527,CA,90031,US/Pacific,69.0,3.0,0.0,0.0,Haze
A-480986,2,35.129189000000004,-85.0546,TN,37363,US/Eastern,70.0,10.0,12.0,0.0,Partly Cloudy
A-1552549,2,39.122961,-121.57878,CA,95961,US/Pacific,45.0,0.25,0.0,0.0,Fog
A-666533,2,38.501236,-121.451322,CA,95823,US/Pacific,70.0,10.0,14.0,0.0,Fair
A-2018447,2,39.938277,-75.14363,PA,19147,US/Eastern,71.0,10.0,8.0,0.0,Mostly Cloudy
A-2336070,3,27.59269,-82.63022,FL,34221,US/Eastern,80.0,10.0,13.0,0.0,Fair
A-1525936,2,28.462439,-81.458799,FL,32819,US/Eastern,61.0,10.0,5.0,0.0,Mostly Cloudy
A-2240446,2,37.57699,-122.320498,CA,94401,US/Pacific,50.0,10.0,7.0,0.01,Cloudy
A-1925335,2,38.889144,-77.028053,DC,20004,US/Eastern,69.0,10.0,17.0,0.0,Mostly Cloudy
A-1560036,2,34.902636,-82.096778,SC,29334-8844,US/Eastern,42.0,10.0,17.0,0.0,Fair
A-544193,2,40.160275,-75.886312,PA,19543,US/Eastern,82.0,8.0,6.0,0.0,Fair
A-435126,2,27.845994,-82.819925,FL,33776-3528,US/Eastern,83.0,10.0,9.0,0.0,Fair
A-2207875,2,40.50435,-111.89818,UT,84020,US/Mountain,47.0,10.0,13.0,0.0,Cloudy
A-288736,2,25.79698,-80.31379100000002,FL,33122-1701,US/Eastern,81.0,10.0,5.0,0.0,Cloudy
A-1002030,2,34.226969,-118.236068,CA,91214-3034,US/Pacific,68.0,10.0,0.0,0.0,Haze
A-1630786,2,41.867321,-87.920357,IL,60126,US/Central,35.0,9.0,13.0,0.0,Cloudy
A-2388469,2,40.59818,-121.53394,CA,96071-9300,US/Pacific,53.0,2.0,8.0,0.0,Fog
A-914163,2,28.555043,-81.47588,FL,32818,US/Eastern,79.0,10.0,5.0,0.0,Fair
A-1288125,2,38.245347,-122.29118,CA,94559,US/Pacific,59.0,10.0,0.0,0.0,Fair
A-781282,2,33.805789000000004,-117.238469,CA,92570,US/Pacific,70.0,10.0,7.0,0.0,Partly Cloudy
A-1825758,2,25.902347,-80.249298,FL,33054-3609,US/Eastern,81.0,10.0,15.0,0.0,Mostly Cloudy
A-631827,2,37.59266,-121.335592,CA,95304,US/Pacific,52.0,5.0,5.0,0.0,Light Rain
A-2341449,2,34.10038,-117.53886,CA,91739,US/Pacific,62.0,10.0,9.0,0.0,Fair
A-1401534,2,40.716629,-73.82624,NY,11367,US/Eastern,69.0,10.0,9.0,0.0,Fair
A-2789721,2,47.231151,-122.442561,WA,98409,US/Pacific,57.0,7.0,0.0,0.0,Fair
A-697597,2,30.164785,-85.771188,FL,32408-5222,US/Central,83.0,10.0,15.0,0.0,Partly Cloudy
A-618599,2,37.158057,-93.228067,MO,65804,US/Central,61.0,10.0,12.0,0.0,Fair
A-1298517,2,25.937804,-80.126548,FL,33160,US/Eastern,83.0,10.0,14.0,0.0,Partly Cloudy
A-2122146,2,44.97497,-93.28743,MN,55403,US/Central,51.0,2.0,22.0,0.25,Rain / Windy
A-1507398,2,32.172871,-110.985442,AZ,85714,US/Mountain,73.0,10.0,0.0,0.0,Fair
A-1723816,2,41.220794,-103.489419,NE,69133,US/Central,-3.0,1.0,13.0,0.0,Light Snow
A-980959,2,43.191937,-83.733163,MI,48420-1054,US/Eastern,57.0,10.0,0.0,0.0,Mostly Cloudy
A-1887908,2,39.020015,-76.953316,MD,20783,US/Eastern,74.0,10.0,0.0,0.0,Cloudy
A-2380441,2,45.32253,-92.73134,MN,55074-9785,US/Central,36.0,10.0,12.0,0.0,Fair
A-1772292,2,39.497431,-76.262918,MD,21015-6507,US/Eastern,39.0,10.0,6.0,0.0,Fair
A-621112,2,30.255758,-81.51688399999998,FL,32224,US/Eastern,89.0,10.0,12.0,0.0,Fair
A-2496775,2,34.034486,-118.267142,CA,90015,US/Pacific,72.0,10.0,5.0,0.0,Fair
A-1906455,2,36.141299,-86.731852,TN,37210,US/Central,36.0,10.0,3.0,0.0,Fair
A-2007585,2,33.873822,-117.696322,CA,92808,US/Pacific,46.0,4.0,5.0,0.0,Light Rain
A-1619309,2,40.907775,-74.580184,NJ,07885,US/Eastern,32.0,10.0,12.0,0.0,Cloudy
A-20315,3,32.64633,-96.78418,TX,75241,US/Central,69.1,10.0,6.9,0.0,Mostly Cloudy
A-1911183,2,40.049103,-74.997407,PA,19114,US/Eastern,53.0,10.0,8.0,0.0,Cloudy
A-2571112,2,40.71443,-74.28443,NJ,07083,US/Eastern,52.0,1.5,4.6,0.0,Light Drizzle
A-742183,2,44.005533,-123.702331,OR,97490-9714,US/Pacific,82.0,10.0,12.0,0.0,Fair
A-2358214,2,37.349872,-121.908683,CA,95110,US/Pacific,60.0,10.0,8.0,0.0,Mostly Cloudy
A-1125299,2,36.859441,-76.19528100000002,VA,23502,US/Eastern,38.0,10.0,15.0,0.0,Fair
A-2405477,2,33.968167,-118.167854,CA,90201,US/Pacific,63.0,10.0,0.0,0.0,Fair
A-1107864,2,36.846674,-75.993708,VA,23451,US/Eastern,60.0,10.0,0.0,0.0,Mostly Cloudy
A-1725282,2,44.862495,-93.20503,MN,55111,US/Central,-13.0,10.0,9.0,0.0,Fair
A-1974329,2,40.748697,-74.16871400000002,NJ,07104-3701,US/Eastern,38.0,10.0,22.0,0.0,Partly Cloudy / Windy
A-1728026,2,40.070361,-75.151562,PA,19027-1030,US/Eastern,34.0,10.0,9.0,0.0,Cloudy
A-1117126,2,32.691699,-97.061827,TX,75052,US/Central,68.0,10.0,5.0,0.0,Fair
A-1480496,2,33.647883,-112.016605,AZ,85032,US/Mountain,81.0,10.0,0.0,0.0,Fair
A-653701,2,34.43848,-81.759427,SC,29325,US/Eastern,52.0,10.0,9.0,0.0,Fair
A-238639,2,36.714021,-119.822486,CA,93706,US/Pacific,81.0,10.0,17.0,0.0,Partly Cloudy
A-2250853,2,33.76605,-117.9258,CA,92843,US/Pacific,55.0,9.0,6.0,0.0,Light Rain
A-490249,2,25.685172,-80.419318,FL,33186-1304,US/Eastern,90.0,10.0,7.0,0.0,Fair
A-1324986,2,38.701883,-77.581887,VA,20181-1838,US/Eastern,43.0,10.0,15.0,0.0,Fair
A-578062,2,28.583873,-81.26165400000002,FL,32817-2629,US/Eastern,77.0,10.0,12.0,0.38,Light Rain
A-755052,2,33.654974,-84.365011,GA,30354,US/Eastern,59.0,10.0,10.0,0.0,Mostly Cloudy
A-1304414,2,45.06865,-93.264823,MN,55421,US/Central,34.0,10.0,6.0,0.0,Cloudy
A-796608,2,39.14449000000001,-77.68723299999998,VA,20158,US/Eastern,51.0,10.0,0.0,0.0,Fair
A-1151736,2,30.716839,-86.95524300000002,FL,32570-9140,US/Central,64.0,10.0,7.0,0.0,Fair
A-2191868,2,33.182719,-117.21858,CA,92084,US/Pacific,57.0,10.0,0.0,0.02,Fair
A-2816191,2,33.841246000000005,-117.87595,CA,92806,US/Pacific,85.0,10.0,7.0,0.0,Fair
A-2803424,2,40.84005,-73.92905999999998,NY,10452,US/Eastern,80.0,10.0,10.0,0.0,Mostly Cloudy
A-2172267,2,34.03061,-117.62383,CA,91761,US/Pacific,77.0,10.0,15.0,0.0,Fair
A-732257,2,35.182095000000004,-80.887495,NC,28217,US/Eastern,88.0,10.0,6.0,0.0,Partly Cloudy
A-1551239,2,35.261482,-81.113128,NC,28098,US/Eastern,38.0,2.0,8.0,0.0,Fog
A-1187238,2,25.944274,-80.307124,FL,33015-2408,US/Eastern,70.0,10.0,0.0,0.0,Fair
A-530180,2,34.067417,-117.530622,CA,91761,US/Pacific,65.0,10.0,9.0,0.0,Fair
A-1029120,2,32.874688,-96.683181,TX,75238,US/Central,94.0,10.0,17.0,0.0,Fair
A-1639032,2,33.484278,-81.946238,SC,29841,US/Eastern,50.0,10.0,0.0,0.0,Fair
A-2158814,3,25.86303,-80.32285,FL,33012,US/Eastern,89.0,10.0,7.0,0.0,Fair
A-2806221,4,33.61517,-83.07887,GA,30669-1483,US/Eastern,64.0,1.0,0.0,0.0,Fog
A-2060387,2,26.696637,-80.06995699999997,FL,33401,US/Eastern,76.0,10.0,5.0,0.0,Partly Cloudy
A-1050003,2,41.264653,-73.062117,CT,06461,US/Eastern,56.0,10.0,15.0,0.0,Partly Cloudy
A-573280,2,28.333627000000003,-81.58368,FL,34747,US/Eastern,64.0,0.25,0.0,0.0,Fog
A-1518242,2,45.02636,-93.089464,MN,55117,US/Central,8.0,2.0,10.0,0.0,Light Snow
A-1675586,2,43.011811,-83.55550799999997,MI,48423,US/Eastern,16.0,2.0,0.0,0.0,Light Snow
A-1953751,2,39.921138,-75.19386800000002,PA,19145-4013,US/Eastern,43.0,10.0,16.0,0.0,Cloudy
A-1071360,2,25.925515,-80.171996,FL,33162-4625,US/Eastern,83.0,10.0,12.0,0.0,Mostly Cloudy
A-1149004,2,25.923173,-80.154567,FL,33160,US/Eastern,76.0,10.0,6.0,0.0,Partly Cloudy
A-2043941,2,34.027544,-117.12353799999998,CA,92373,US/Pacific,52.0,10.0,3.0,0.0,Cloudy
A-1815518,2,39.899412,-75.110034,NJ,08030,US/Eastern,53.0,3.0,23.0,0.02,Light Rain / Windy
A-1128010,2,33.779128,-117.888943,CA,92868-4926,US/Pacific,56.0,4.0,13.0,0.03,Rain
A-1262251,2,26.373249,-80.116692,FL,33431,US/Eastern,82.0,10.0,14.0,0.0,Partly Cloudy
A-2495375,2,41.874885,-123.843283,CA,95543-9611,US/Pacific,58.0,2.0,5.0,0.0,Fog
A-1042137,2,39.081705,-121.541544,CA,95961,US/Pacific,55.0,10.0,22.0,0.0,Cloudy / Windy
A-589747,2,30.506569,-84.277351,FL,32312-1525,US/Eastern,88.0,10.0,5.0,0.0,Fair
A-1701017,2,30.398842,-97.666432,TX,78753-3349,US/Central,55.0,7.0,5.0,0.0,Fair
A-2508031,4,34.410709999999995,-118.67041,CA,91384,US/Pacific,63.0,10.0,6.0,0.0,Cloudy
A-2379382,2,44.40506,-123.94396,OR,97394-9752,US/Pacific,46.0,10.0,9.0,0.01,Light Rain
A-790015,2,29.738984,-82.49377700000002,FL,32615,US/Eastern,81.0,10.0,5.0,0.01,Partly Cloudy
A-901555,2,33.892425,-118.292015,CA,90247-4257,US/Pacific,62.0,10.0,0.0,0.0,Fair
A-762615,2,40.680881,-74.09809399999997,NJ,07002,US/Eastern,71.0,10.0,10.0,0.0,Partly Cloudy
A-552262,2,38.879449,-77.246792,VA,22180,US/Eastern,60.0,10.0,9.0,0.0,Mostly Cloudy
A-379004,4,38.972645,-77.242631,VA,22102-1207,US/Eastern,52.0,10.0,10.0,0.0,Fair
A-436263,2,35.87811,-80.68979300000002,NC,27028,US/Eastern,86.0,10.0,3.0,0.0,Fair
A-2795026,2,40.7741,-111.9491,UT,84116,US/Mountain,49.0,6.0,9.0,0.01,Rain
A-2199756,2,34.083054,-117.544943,CA,91730,US/Pacific,54.0,5.0,8.0,0.03,Light Rain
A-760129,2,29.027588,-81.185079,FL,32724,US/Eastern,68.0,10.0,5.0,0.0,Fair
A-445709,2,33.765873,-117.95069,CA,92843,US/Pacific,64.0,10.0,6.0,0.0,Cloudy
A-1232805,2,36.582152,-87.442214,TN,37042,US/Central,48.0,10.0,7.0,0.0,Fair
A-338753,2,35.220027,-80.780582,NC,28205-3914,US/Eastern,54.0,0.5,7.0,0.01,Fog
A-1958644,2,33.948519,-117.30156399999998,CA,92507,US/Pacific,47.0,5.0,9.0,0.06,Light Rain
A-1844081,4,39.147752,-76.693507,MD,21076,US/Eastern,54.0,10.0,6.0,0.0,Partly Cloudy
A-2346010,2,34.15395,-118.345,CA,91505,US/Pacific,71.0,9.0,8.0,0.0,Partly Cloudy
A-1428622,2,30.290738,-81.622116,FL,32207-5749,US/Eastern,84.0,10.0,8.0,0.0,Fair
A-952649,2,34.024608,-118.469245,CA,90404,US/Pacific,62.0,10.0,0.0,0.0,Fair
A-1875278,2,34.686028,-92.341148,AR,72209-2729,US/Central,29.0,10.0,3.0,0.0,Partly Cloudy
A-1847124,2,42.73953,-78.84961700000002,NY,14075,US/Eastern,55.0,10.0,12.0,0.0,Cloudy
A-1792436,2,29.86453,-95.42938,TX,77088,US/Central,41.0,10.0,7.0,0.0,Fair
A-901922,2,25.885498,-80.210753,FL,33168-2527,US/Eastern,77.0,7.0,7.0,0.0,Thunder in the Vicinity
A-586874,2,25.967562,-80.205901,FL,33169-2239,US/Eastern,84.0,10.0,20.0,0.0,Fair
A-2340880,2,38.243767,-122.284793,CA,94558,US/Pacific,56.0,10.0,3.0,0.0,Fair
A-1811129,2,40.029062,-75.593115,PA,19341,US/Eastern,45.0,8.0,5.0,0.0,Fair
A-673518,2,34.027449,-117.570875,CA,91761,US/Pacific,86.0,10.0,15.0,0.0,Fair
A-2825285,2,41.98434,-88.01692,IL,60143,US/Central,78.0,10.0,7.0,0.0,Mostly Cloudy
A-1341952,2,35.209307,-78.662109,NC,28334,US/Eastern,85.0,10.0,5.0,0.0,Fair
A-1344055,2,28.3459,-81.532774,FL,34746,US/Eastern,86.0,10.0,3.0,0.0,Fair
A-473423,2,46.412655,-95.322049,MN,56527-9646,US/Central,72.0,10.0,3.0,0.0,Fair
A-1715724,2,27.042181,-82.298663,FL,34293-5142,US/Eastern,77.0,10.0,12.0,0.0,Fair
A-1561063,2,40.726221,-73.97215899999998,NY,10009,US/Eastern,32.0,6.0,5.0,0.0,Cloudy
A-880727,2,28.548641,-81.44743199999998,FL,32808,US/Eastern,74.0,10.0,7.0,0.0,Fair
A-1162517,2,30.320725,-81.71889399999998,FL,32254,US/Eastern,78.0,7.0,15.0,0.03,Light Rain
A-2058407,2,33.562449,-117.672854,CA,92677,US/Pacific,75.0,6.0,5.0,0.0,Haze
A-278783,2,32.765182,-96.648027,TX,75227,US/Central,66.0,10.0,10.0,0.0,Fair
A-2234266,2,34.087669,-118.474695,CA,90049-2147,US/Pacific,63.0,10.0,7.0,0.0,Fair
A-2529697,3,42.20023,-87.886989,IL,60069,US/Central,23.0,7.0,9.2,0.0,Light Snow
A-1834598,2,28.517001,-81.41986899999998,FL,32805,US/Eastern,80.0,10.0,13.0,0.0,Mostly Cloudy
A-1196024,2,40.072475,-80.722655,WV,26003,US/Eastern,83.0,10.0,6.0,0.0,Mostly Cloudy
A-2213659,2,33.839447,-118.263315,CA,90746,US/Pacific,58.0,3.0,8.0,0.11,Rain
A-879524,2,38.866663,-119.99975,CA,96150,US/Pacific,26.0,2.0,9.0,0.0,Light Snow
A-351485,2,34.020491,-118.194086,CA,90023,US/Pacific,51.0,10.0,0.0,0.0,Fair
A-1380303,2,25.810608,-80.17363399999998,FL,33137,US/Eastern,82.0,10.0,12.0,0.0,Fair
A-1635158,2,37.678178,-122.12232,CA,94580-2427,US/Pacific,48.0,10.0,3.0,0.0,Fair
A-342515,2,37.776828,-122.472578,CA,94118-3563,US/Pacific,61.0,10.0,24.0,0.0,Partly Cloudy / Windy
A-1356266,2,25.73221400000001,-80.377974,FL,33165-4418,US/Eastern,80.0,10.0,5.0,0.0,Mostly Cloudy
A-2130903,3,35.049170000000004,-89.83,TN,38115,US/Central,77.0,10.0,0.0,0.0,Mostly Cloudy
A-601949,2,33.589524,-117.659922,CA,92692-3121,US/Pacific,64.0,10.0,8.0,0.0,Mostly Cloudy
A-480300,2,38.55782,-121.36837,CA,95826-3402,US/Pacific,57.0,8.0,5.0,0.0,Cloudy
A-1280169,2,37.529908,-77.32745200000002,VA,23150,US/Eastern,58.0,10.0,0.0,0.0,Fair
A-1459997,2,38.00002,-122.070285,CA,94553,US/Pacific,61.0,10.0,10.0,0.0,Fair
A-704451,2,36.040237,-86.75233100000001,TN,37027-4402,US/Central,73.0,9.0,3.0,0.0,Fair
A-1150451,2,35.83754099999999,-78.81190600000002,NC,27560-9153,US/Eastern,66.0,10.0,6.0,0.0,Fair
A-419292,2,36.12198400000001,-86.754494,TN,37211,US/Central,59.0,7.0,0.0,0.17,Light Rain
A-707702,2,30.221217,-81.514139,FL,32256,US/Eastern,78.0,10.0,18.0,0.0,Mostly Cloudy
A-1068031,2,29.718113,-95.320487,TX,77023,US/Central,78.0,9.0,13.0,0.0,Thunder
A-990735,2,37.55364,-113.194617,UT,84742,US/Mountain,34.0,10.0,15.0,0.0,Cloudy
A-2401003,3,33.74463,-84.39923,GA,30312,US/Eastern,47.0,10.0,12.0,0.0,Cloudy
A-736575,2,41.74059000000001,-72.63172,CT,06118,US/Eastern,55.0,10.0,5.0,0.0,Cloudy
A-2434721,2,38.000945,-121.22487,CA,95215,US/Pacific,57.0,8.0,21.0,0.0,Fair / Windy
A-1682545,2,39.106983,-94.569779,MO,64106,US/Central,53.0,10.0,10.0,0.0,Fair
A-977281,2,34.081746,-77.894883,NC,28412-3103,US/Eastern,35.0,10.0,0.0,0.0,Fair
A-2207529,1,35.50286,-97.46199,OK,73111,US/Central,59.0,10.0,6.0,0.0,Thunder in the Vicinity
A-1867656,2,40.837638,-73.930251,NY,10452,US/Eastern,52.0,10.0,12.0,0.0,Mostly Cloudy
A-1651636,2,34.750575,-82.263654,SC,29681-2027,US/Eastern,52.0,10.0,3.0,0.0,Fair
A-1529218,2,45.477744,-94.969586,MN,56312-8810,US/Central,37.0,10.0,23.0,0.0,Fair / Windy
A-1134293,2,38.648876,-77.33000600000003,VA,22193-2309,US/Eastern,61.0,10.0,9.0,0.0,Light Rain
A-2234676,2,38.82278,-77.16337,VA,22312,US/Eastern,60.0,10.0,20.0,0.0,Partly Cloudy
A-1625804,2,38.75072,-75.97676,MD,21655-1606,US/Eastern,34.0,10.0,0.0,0.0,Fair
A-2019308,2,37.957016,-121.238825,CA,95215-7338,US/Pacific,79.0,4.0,3.0,0.0,Haze
A-2430199,2,40.81332,-73.11193,NY,11779,US/Eastern,53.0,10.0,3.0,0.0,Fair
A-1318584,2,44.836577,-93.240554,MN,55425,US/Central,13.0,1.0,8.0,0.02,Light Snow
A-921470,2,34.792367,-81.909786,SC,29374-2200,US/Eastern,70.0,7.0,0.0,0.0,Drizzle
A-1461521,2,27.44675100000001,-82.51110200000002,FL,34203,US/Eastern,91.0,10.0,13.0,0.0,Fair
A-965083,2,40.73517800000001,-74.123511,NJ,07105,US/Eastern,50.0,10.0,6.0,0.0,Cloudy
A-2285711,2,33.916414,-118.28271200000002,CA,90061-1132,US/Pacific,58.0,10.0,3.0,0.0,Cloudy
A-992433,2,36.781011,-119.841512,CA,93705-3018,US/Pacific,66.0,10.0,7.0,0.0,Mostly Cloudy
A-630433,2,40.660498,-73.987236,NY,11215,US/Eastern,42.0,10.0,6.0,0.0,Fair
A-2801263,2,32.74413,-97.33576,TX,76104,US/Central,78.0,9.0,7.0,0.0,Fair
A-1658925,2,35.153588,-80.794234,NC,28226-5166,US/Eastern,45.0,10.0,0.0,0.0,Partly Cloudy
A-1680909,2,32.915951,-96.862664,TX,75234,US/Central,46.0,2.0,0.0,0.0,Rain
A-1642203,2,30.005075,-90.033567,LA,70126-5533,US/Central,50.0,10.0,28.0,0.0,Fair / Windy
A-249799,2,35.77168599999999,-120.237494,CA,93461,US/Pacific,50.0,10.0,7.0,0.0,Partly Cloudy
A-2609933,2,45.050949,-123.530854,OR,97396-9727,US/Pacific,57.9,4.0,4.6,0.03,Light Rain
A-1476630,2,40.854159,-73.965693,NJ,07024,US/Eastern,22.0,10.0,23.0,0.0,Fair / Windy
A-2453417,2,45.02394,-93.28464,MN,55412,US/Central,20.0,3.0,8.0,0.0,Light Snow
A-492443,2,44.158312,-94.023774,MN,56001,US/Central,34.0,10.0,5.0,0.0,Fair
A-382623,2,34.066069,-117.48443799999998,CA,92335,US/Pacific,81.0,10.0,6.0,0.0,Fair
A-839976,2,36.97108400000001,-121.89568,CA,95003-4709,US/Pacific,65.0,10.0,9.0,0.0,Fair
A-1191397,2,28.257729,-82.674314,FL,34655,US/Eastern,75.0,10.0,7.0,0.0,Mostly Cloudy
A-1220556,2,33.795846000000004,-84.24906899999998,GA,30021,US/Eastern,63.0,2.0,6.0,0.01,Rain
A-378933,2,41.173721,-76.56576899999997,PA,17846-8947,US/Eastern,73.0,10.0,10.0,0.0,Fair
A-2308484,4,42.55222,-82.98968,MI,48312,US/Eastern,22.0,10.0,5.0,0.0,Fair
A-2257510,3,33.55509,-117.67305,CA,92691,US/Pacific,63.0,10.0,5.0,0.0,Mostly Cloudy
A-1134133,2,33.983507,-118.444872,CA,90292,US/Pacific,58.0,7.0,8.0,0.0,Mostly Cloudy
A-551975,2,33.213885,-117.387158,CA,92058,US/Pacific,68.0,10.0,0.0,0.0,Fair
A-2090743,2,38.31214,-85.57677,KY,40241,US/Eastern,67.0,1.0,16.0,0.35,Light Rain with Thunder
A-1056444,2,34.957692,-80.979978,SC,29730,US/Eastern,71.0,10.0,0.0,0.0,Fair
A-971145,2,36.625886,-121.64281,CA,93901-1432,US/Pacific,71.0,10.0,14.0,0.0,Fair
A-1379225,2,33.935681,-118.048858,CA,90670-4003,US/Pacific,79.0,10.0,6.0,0.0,Fair
A-1755046,2,39.83796,-75.153309,NJ,08096-4609,US/Eastern,35.0,10.0,9.0,0.0,Partly Cloudy
A-2224064,3,39.78413,-105.1134,CO,80033,US/Mountain,39.0,10.0,7.0,0.0,Cloudy
A-779584,2,37.384771,-121.973943,CA,95054,US/Pacific,72.0,10.0,3.0,0.0,Fair
A-1161537,2,33.38487,-112.13273,AZ,85041,US/Mountain,86.0,10.0,16.0,0.0,Mostly Cloudy
A-1603633,2,40.847537,-73.935045,NY,10033,US/Eastern,37.0,10.0,6.0,0.0,Fair
A-300178,2,34.033294,-117.561467,CA,91761-2940,US/Pacific,70.0,10.0,0.0,0.0,Fair
A-2821005,2,36.981335,-81.07168100000001,VA,24382,US/Eastern,78.0,10.0,10.0,0.0,Mostly Cloudy
